259.37 316.94
270.93 311.78
259.37 301.28
254.93 289.06
264.59 285.54
273.84 278.72
287.73 287.98
276.47 296.92
286.4 308.5
298.69 298.46
314.26 298.93
309.75 270.01
318.19 261.53
324.94 254.42
330.51 246.28
338.91 238.61
343.12 247.56
344.04 257.32
340.52 266.76
333.08 259.13
325.21 269.99
335.5 276.37
349.87 273.72
355.97 263.06
353.94 252.75
354.74 241.71
349.76 230.27
338.83 219.96
326.76 230.66
321.92 217.81
309.53 211.96
307.45 198.38
296.5 204.32
290.57 189.94
292.8 173.18
292.58 154.44
283.01 107.78
311.45 141.34
321.41 154.05
325.8 167.19
310.88 170.84
305.18 184.7
317.26 187.97
323.46 199.64
334.5 204.56
348.39 201.46
359.27 212.61
363.17 230.72
373.46 239.95
365.22 248.69
401.95 270.8
410.59 269.25
417.43 275.96
426.14 277.08
433.62 270.69
439.74 264.15
447.74 269.07
456.64 267.91
455.3 258.22
461.25 252.5
467.32 245.72
455.27 239.52
446.24 248.17
446.77 258.36
433.99 252.55
422.75 246.05
438.87 239.27
430.66 229.17
441.27 200.29
432.68 202.6
425.82 209.68
415.7 207.1
421.61 198.19
431.11 192.16
424.72 184.7
432.73 176.62
432.77 164.04
420.36 155.12
433.4 149.32
425.79 138.84
436.48 136.11
445.57 132.97
451.61 142.72
446.0 153.01
446.87 166.13
447.5 174.78
450.8 182.07
458.55 186.75
450.53 193.22
443.42 194.03
439.86 184.52
473.72 213.31
480.45 225.9
469.41 233.47
461.43 222.59
447.01 225.6
437.84 213.12
453.35 208.97
460.28 198.07
471.03 188.71
465.75 178.39
459.14 170.89
459.3 160.91
466.55 153.92
463.96 141.74
470.13 134.72
464.63 124.69
456.11 129.9
456.16 117.87
465.55 112.29
458.17 107.28
446.81 106.6
446.17 115.32
447.16 123.6
434.79 124.27
436.5 114.29
433.69 106.19
421.63 106.04
423.94 117.96
417.67 128.44
411.73 142.29
398.73 142.32
386.54 142.96
387.89 153.83
395.71 159.58
406.73 158.88
416.5 170.56
414.14 183.47
412.5 192.67
408.92 201.07
403.48 209.68
393.87 212.6
393.14 201.05
400.94 191.97
399.95 176.79
384.66 174.48
380.81 164.43
369.64 159.72
377.84 150.59
364.97 147.66
355.14 161.81
340.39 164.09
329.07 181.91
343.46 184.12
360.11 187.83
365.65 174.28
382.6 187.48
372.51 198.29
381.45 211.04
372.62 221.2
381.56 229.18
390.03 221.59
402.78 222.34
412.87 216.33
422.76 219.67
415.02 229.16
405.02 234.71
393.59 233.37
385.47 243.79
395.86 258.82
406.86 249.7
414.81 259.91
425.57 262.98
414.48 285.62
421.74 286.45
437.22 280.54
447.44 279.26
449.31 288.7
453.35 298.33
458.47 303.94
459.41 311.84
469.21 312.33
468.19 304.88
467.05 296.71
460.31 288.79
461.47 277.78
466.36 265.57
474.4 270.64
477.22 279.31
471.49 287.56
479.84 294.2
477.75 304.0
487.38 306.0
489.03 298.25
498.34 308.26
492.79 315.83
497.59 321.09
498.62 329.28
491.07 329.06
487.63 335.68
480.88 337.61
478.36 332.51
484.11 330.06
486.4 323.16
484.7 317.1
478.26 313.98
476.11 320.77
478.56 326.42
470.46 324.32
465.21 321.12
461.59 328.03
457.2 322.98
452.52 329.4
445.12 329.64
436.93 324.93
442.17 318.09
450.76 317.79
449.85 309.51
441.82 310.18
436.64 303.59
444.69 300.65
438.63 293.04
430.85 288.9
426.83 298.16
429.57 306.84
434.47 313.81
430.99 320.31
426.14 325.71
419.12 329.11
410.46 326.78
417.27 320.48
425.04 315.87
420.85 310.28
417.93 304.32
416.66 297.65
407.91 293.65
406.92 287.95
406.14 280.19
394.64 276.56
383.93 273.44
380.97 259.6
369.63 265.57
365.79 275.72
359.13 283.26
350.87 287.33
341.24 289.1
342.44 299.93
351.27 306.31
356.32 297.31
366.59 290.2
369.16 299.9
376.67 284.5
381.38 294.41
389.54 287.25
398.85 287.57
399.15 296.58
391.0 300.48
385.93 310.74
379.55 304.09
374.24 311.74
369.8 318.73
362.23 308.62
358.78 319.0
364.26 326.56
353.39 329.48
348.23 339.97
341.42 333.44
330.25 333.35
319.32 328.36
306.1 331.29
312.18 340.58
321.34 340.9
328.0 344.35
332.84 349.4
337.12 342.04
344.09 348.67
339.04 353.92
332.49 357.27
330.12 364.8
327.23 381.6
317.82 383.71
307.76 382.83
300.41 384.56
292.26 380.25
291.28 372.54
282.55 365.41
271.59 369.26
265.2 362.26
266.27 349.26
278.2 349.09
289.65 352.84
295.98 364.53
302.66 358.27
310.49 352.7
317.53 352.2
324.7 351.95
324.01 359.2
319.28 364.34
311.1 363.86
303.6 372.24
314.39 375.72
322.3 372.88
327.86 374.05
333.86 371.02
339.49 366.31
347.63 367.13
345.51 360.75
349.32 355.7
352.19 349.53
358.82 347.91
358.47 339.75
366.41 336.0
374.92 338.36
376.08 328.3
383.59 322.82
392.68 321.04
398.29 312.16
406.92 305.58
411.59 314.09
405.48 319.2
401.07 324.92
402.03 332.72
393.56 329.43
393.41 337.76
385.28 332.46
383.74 339.84
381.35 347.75
387.19 351.81
395.16 348.16
403.16 343.13
411.59 343.45
411.04 335.36
419.76 340.0
427.11 336.45
433.34 340.3
437.0 333.55
446.12 340.19
439.49 344.3
425.26 352.46
429.8 347.67
437.06 351.83
440.72 357.95
437.42 363.48
440.41 369.85
447.32 367.3
454.43 364.84
455.05 359.04
454.79 353.15
452.37 346.51
445.84 350.17
447.44 358.88
462.25 361.28
470.76 365.23
463.85 370.65
455.74 371.5
457.17 379.41
460.88 386.55
470.92 388.36
469.54 378.41
477.3 370.69
481.17 361.33
489.73 362.27
486.94 371.79
481.12 380.52
497.0 367.74
513.08 372.27
522.52 374.36
528.71 370.71
522.98 366.07
515.6 362.93
507.06 363.41
505.21 372.56
500.22 377.63
492.17 379.33
504.21 397.26
512.64 406.75
514.71 395.84
523.93 402.05
525.66 392.12
519.04 386.29
517.36 379.08
509.47 383.98
501.15 386.84
491.56 389.86
481.43 390.16
474.98 397.11
470.39 403.1
478.02 408.27
484.31 401.93
493.67 401.2
499.37 411.01
508.33 416.88
506.5 425.85
496.28 423.99
486.6 430.42
476.41 427.42
478.77 418.65
487.95 414.95
469.94 412.2
468.28 420.7
459.45 416.82
453.43 423.53
446.7 416.88
441.67 427.2
452.08 432.2
446.86 439.1
458.64 441.45
460.73 451.73
443.15 459.99
441.1 447.03
435.29 454.14
426.86 460.24
434.66 463.87
431.98 471.48
422.66 469.96
418.78 462.48
411.74 461.09
405.5 462.71
416.2 445.05
423.81 446.71
427.08 452.43
419.4 454.23
412.46 453.16
404.84 453.36
408.0 446.71
408.04 439.44
399.37 439.46
400.27 446.07
396.42 452.81
392.68 447.47
386.02 446.71
380.39 440.69
371.58 444.1
364.2 442.3
356.94 444.27
350.35 444.64
343.98 440.84
337.68 444.97
334.18 438.54
327.32 435.24
327.69 429.02
341.84 424.77
343.9 409.57
337.42 404.7
330.73 400.53
325.21 396.76
318.86 400.68
322.25 407.5
329.35 407.41
334.08 412.53
339.62 417.0
332.09 420.26
334.22 427.03
338.1 431.98
344.19 433.71
351.6 435.68
360.66 435.18
367.99 430.21
373.28 435.27
381.36 432.41
391.06 440.11
387.59 434.75
390.32 427.97
395.74 432.85
403.79 432.31
398.73 425.87
393.84 421.12
393.8 414.02
386.67 414.99
387.2 420.98
383.33 425.35
376.21 426.34
371.62 420.57
379.17 417.79
373.76 411.97
371.94 401.69
367.25 406.94
381.96 409.84
377.82 404.89
384.39 400.12
391.26 400.25
395.24 406.56
388.35 407.53
398.22 399.63
405.11 397.52
401.44 391.38
396.51 386.59
394.56 379.93
400.64 375.36
407.86 378.51
403.91 383.99
409.42 392.08
413.38 387.48
419.42 385.23
423.21 380.47
429.56 378.16
425.95 372.06
419.6 372.09
413.03 372.84
406.84 369.97
399.6 366.76
392.8 371.26
356.59 362.24
364.22 356.73
367.66 345.88
374.06 351.84
377.65 357.89
376.68 366.97
368.84 365.17
362.72 373.29
354.59 372.4
353.74 380.97
360.57 383.45
369.26 382.3
371.31 374.42
378.63 375.74
379.35 383.44
374.36 389.26
376.26 396.37
383.71 392.29
393.46 393.71
389.47 388.13
386.69 382.84
386.78 376.54
383.81 370.75
384.79 364.89
389.79 361.99
395.76 359.71
402.29 357.55
407.78 362.48
415.15 365.5
413.8 357.68
407.67 352.32
417.67 349.84
420.86 357.46
414.84 379.42
435.08 383.72
428.46 388.95
421.86 393.53
415.92 398.75
410.63 403.35
404.11 404.98
400.97 410.5
400.65 417.83
406.38 422.98
411.05 428.6
414.76 435.16
420.99 438.07
427.23 440.46
433.01 445.09
438.46 436.83
431.63 434.04
424.14 430.87
419.34 425.66
415.2 419.03
407.85 414.52
413.74 409.6
420.61 411.07
425.5 418.49
430.88 425.7
436.29 419.49
435.41 412.4
429.19 409.26
423.89 402.8
431.84 398.44
440.21 400.21
441.03 408.04
450.34 406.8
457.98 406.96
464.25 405.7
463.52 396.26
454.77 394.84
447.05 395.9
439.1 390.26
447.84 385.18
447.36 376.22
437.79 376.72
431.45 367.91
423.53 363.97
430.91 358.43
518.84 416.19
528.27 411.73
534.89 403.27
543.67 408.88
546.07 397.9
555.18 395.14
558.62 386.58
567.9 385.05
564.73 376.47
554.74 376.82
548.03 385.34
541.02 380.91
543.9 372.69
551.55 369.3
558.02 366.29
564.73 366.91
571.48 368.61
579.97 368.87
577.46 360.81
570.28 358.16
562.24 357.56
558.99 349.7
553.22 353.92
550.79 360.24
545.69 365.73
541.41 361.23
536.39 364.0
535.05 368.61
536.09 374.31
530.19 378.54
531.1 385.03
536.8 392.52
558.96 405.72
552.0 415.96
556.52 426.15
565.25 416.44
579.46 414.17
573.59 403.72
566.89 395.93
576.81 390.45
582.43 383.97
589.47 387.46
595.29 394.91
585.55 401.56
604.93 362.61
607.44 371.59
615.39 365.39
619.68 356.35
624.55 348.1
629.38 340.3
619.78 336.39
627.36 330.81
630.93 323.37
633.77 317.36
631.18 312.2
638.55 311.72
644.75 315.31
649.41 320.97
656.14 320.46
657.97 327.04
658.75 334.24
666.34 330.52
674.3 332.26
671.34 322.76
664.42 319.72
658.97 313.88
665.39 310.68
671.67 313.57
672.79 305.0
665.78 303.82
667.79 297.22
662.31 292.74
659.85 299.62
658.08 306.35
651.95 311.26
645.13 307.11
651.1 301.38
655.15 294.11
647.8 292.89
642.0 298.95
636.38 304.33
629.68 306.47
625.37 310.86
620.17 311.06
615.89 306.93
609.13 305.12
609.64 312.92
602.08 314.4
600.13 306.27
603.75 298.76
611.14 296.66
618.14 298.75
622.79 303.26
627.75 299.99
632.89 297.12
635.9 291.22
641.16 288.4
646.12 283.87
647.55 277.57
643.49 271.73
634.55 270.49
636.85 278.65
630.18 283.13
627.66 291.19
620.22 291.24
620.46 282.14
624.52 274.08
602.84 274.95
611.63 278.34
610.79 287.6
600.85 290.4
598.55 282.98
589.27 288.14
588.36 296.14
596.2 298.13
590.15 304.17
579.04 295.86
577.46 286.14
567.99 294.56
569.81 303.95
560.25 305.13
556.28 295.61
549.24 305.46
543.37 298.58
536.43 307.36
543.51 315.85
537.27 320.17
535.3 333.43
536.73 344.21
529.19 350.24
525.3 341.66
519.8 334.41
525.74 328.57
531.5 324.18
527.15 316.92
517.8 314.39
517.03 306.69
526.96 306.28
530.7 296.06
531.05 287.79
541.16 287.79
551.33 285.35
553.87 277.64
558.27 271.59
566.1 271.06
575.06 275.31
573.78 266.27
579.7 261.05
580.1 251.08
569.76 252.26
564.56 261.11
554.14 261.85
564.75 281.65
508.45 305.76
506.82 314.88
506.2 324.65
516.17 323.89
512.45 342.59
510.25 332.86
499.53 357.46
493.77 350.42
485.89 352.9
475.77 356.34
468.5 356.44
462.45 352.4
460.08 346.01
460.15 340.07
453.75 339.54
457.9 333.84
464.2 335.56
467.63 331.77
472.8 330.46
473.16 336.16
473.08 341.8
466.59 340.62
468.34 347.74
475.81 349.35
480.01 344.65
486.4 343.63
493.39 342.1
495.21 336.04
502.76 337.09
502.07 346.45
509.57 353.08
518.82 351.17
523.5 357.96
529.76 362.19
534.72 355.88
542.95 353.37
548.0 346.36
545.01 337.71
544.7 327.95
551.26 321.85
552.09 313.5
559.84 314.81
559.64 324.08
575.27 321.76
579.93 316.11
586.29 323.46
591.75 331.09
590.02 337.58
583.18 335.56
577.83 329.46
574.53 338.19
566.96 339.06
562.22 344.27
555.17 339.79
553.92 331.22
562.76 332.82
568.79 327.99
566.95 319.89
568.82 312.83
575.69 308.9
581.46 304.77
586.09 311.63
592.88 313.13
596.47 319.88
596.01 326.08
600.98 332.68
604.01 327.98
606.34 322.79
612.09 320.49
617.18 316.86
624.68 318.21
620.93 325.22
613.91 328.78
610.74 335.49
605.15 337.43
602.16 342.34
607.45 344.29
614.54 344.73
610.33 354.52
598.19 347.82
604.83 350.14
597.79 337.49
595.22 342.32
589.66 345.27
582.01 345.06
570.13 347.98
577.19 351.72
575.6 377.04
587.6 376.56
587.96 368.22
585.31 361.26
585.23 354.21
592.17 352.72
599.45 355.7
594.44 362.17
596.35 371.22
601.15 377.6
597.46 384.57
605.85 387.22
614.39 379.7
626.13 379.81
623.59 370.39
631.39 361.19
637.79 351.54
639.09 339.12
636.82 330.19
640.61 322.33
647.46 330.7
672.65 341.88
681.36 341.62
685.1 333.39
695.51 340.39
697.94 329.84
704.75 321.18
712.34 328.05
707.49 338.24
711.3 349.05
712.96 360.7
724.42 365.64
726.26 376.14
734.4 373.35
743.19 375.88
741.35 382.46
734.08 384.26
739.51 390.79
735.15 397.74
728.62 392.99
726.51 385.29
719.01 382.15
714.09 388.44
711.28 395.72
705.34 400.36
709.28 406.84
717.25 408.9
722.58 415.95
713.29 417.52
704.54 418.76
696.54 405.19
696.81 412.96
695.48 422.65
700.76 429.94
700.34 436.99
709.36 435.07
713.08 427.75
720.26 434.55
723.74 425.81
730.61 415.97
725.86 404.36
720.11 395.8
778.98 391.95
783.26 385.56
787.29 390.76
789.22 396.68
796.41 394.22
804.92 389.71
810.26 399.69
815.58 393.24
823.5 388.07
834.18 387.33
833.82 375.33
844.62 392.32
837.05 399.36
827.58 397.94
820.97 404.13
814.83 407.83
807.93 411.26
804.36 406.46
801.49 399.97
794.76 404.64
792.94 412.85
786.82 416.89
783.35 421.19
777.74 416.14
771.37 417.81
767.67 410.37
771.5 403.36
778.17 408.32
786.16 407.99
786.23 401.46
779.41 399.93
772.22 395.5
765.81 390.64
773.46 385.09
765.13 381.24
758.03 379.44
750.23 381.56
747.37 388.07
748.4 394.48
745.11 402.52
736.24 405.27
739.17 412.49
739.32 419.13
747.1 417.31
750.38 411.79
758.48 411.56
763.23 399.52
754.59 401.43
757.0 389.73
753.78 371.9
763.88 366.05
771.93 373.43
780.87 377.76
780.57 366.78
791.16 370.87
789.68 379.52
795.81 385.42
801.71 376.51
813.35 379.27
823.41 378.1
824.59 367.07
821.46 355.97
812.48 349.26
815.71 338.68
827.58 340.59
833.62 351.16
837.32 361.69
844.56 369.8
846.93 380.02
857.32 384.54
866.39 394.43
878.06 394.9
890.1 392.75
902.14 385.58
913.3 377.97
935.16 382.59
926.77 380.28
921.52 390.13
914.48 396.22
903.8 399.31
896.19 406.53
889.72 413.47
874.57 421.95
868.0 428.34
878.81 431.28
885.07 422.91
894.19 425.38
904.38 425.57
900.72 417.72
906.27 411.24
911.66 405.44
919.14 406.31
922.22 415.08
913.19 416.72
915.34 425.68
921.63 432.43
929.33 434.12
930.97 440.75
934.57 445.58
942.7 446.59
949.69 451.22
955.57 459.78
956.52 470.48
964.3 453.06
954.82 443.13
947.88 437.29
939.52 437.34
935.19 428.13
940.44 421.18
931.58 417.76
925.8 424.45
928.6 408.55
935.25 404.12
943.05 401.88
951.13 408.18
948.13 416.51
953.52 423.06
956.12 431.58
944.61 429.05
939.17 412.08
924.79 399.82
931.89 394.76
941.33 391.39
951.77 395.47
946.45 380.66
944.53 365.56
924.2 359.1
917.05 326.66
950.29 321.14
985.4 329.48
980.36 284.47
995.81 375.17
967.6 413.1
973.42 436.56
1007.87 461.42
1013.77 425.14
1058.85 415.99
1049.79 368.82
1063.89 323.89
1025.16 334.92
1025.52 294.88
1059.41 266.03
1019.48 244.06
1056.29 212.28
1014.97 179.75
1054.73 153.88
1007.16 126.82
1050.2 93.75
1023.48 23.27
973.71 65.79
926.55 25.07
890.45 64.83
921.62 92.13
953.41 123.15
976.13 156.45
966.07 183.99
933.89 195.13
899.7 187.16
916.42 151.48
870.78 91.07
887.08 123.14
850.42 138.58
858.93 146.83
865.27 157.01
862.34 168.48
872.99 173.69
872.3 186.12
862.23 181.17
851.22 182.05
847.62 172.17
848.67 160.25
827.68 163.35
836.11 166.9
836.43 177.86
823.6 177.86
808.98 174.42
817.29 168.67
818.47 159.29
810.03 153.42
817.01 149.24
801.75 145.35
808.49 143.99
814.94 140.93
816.42 133.56
824.14 128.86
828.22 135.77
824.83 143.6
825.23 152.44
834.11 154.54
842.83 150.19
835.73 142.35
838.58 131.82
846.55 123.6
842.96 111.75
830.03 105.99
830.85 120.44
819.13 119.97
809.63 123.04
800.56 123.46
805.99 133.61
797.31 138.45
793.89 131.22
789.59 124.56
793.08 117.35
787.34 112.9
779.97 112.79
778.6 106.65
768.5 109.27
779.15 120.99
782.33 130.26
786.92 138.08
791.94 146.06
784.09 146.93
777.11 143.21
773.42 135.38
772.22 127.1
763.08 128.47
768.97 119.14
758.19 115.66
768.72 68.87
763.54 54.39
746.6 50.69
755.07 43.89
766.73 41.06
775.66 49.39
778.34 58.24
789.46 61.19
801.47 66.78
815.22 76.31
819.4 92.12
813.78 108.44
800.96 109.62
789.77 100.99
776.43 100.42
776.71 90.46
786.16 81.92
802.27 91.47
835.95 88.47
861.42 34.54
828.14 23.53
795.78 21.82
756.69 11.18
743.07 38.17
718.81 20.88
672.11 15.5
682.06 24.69
696.92 18.45
693.35 31.27
706.66 31.46
717.55 42.71
728.63 34.37
731.77 47.73
734.8 61.42
750.75 69.86
760.68 83.36
764.96 95.02
756.52 102.08
745.48 94.34
738.82 82.72
732.75 74.99
721.87 85.69
709.95 93.63
696.07 92.36
703.06 78.37
719.47 66.88
707.23 56.16
692.31 48.25
679.61 41.69
667.88 47.82
654.29 58.39
683.56 82.0
686.58 107.17
702.98 111.29
699.41 124.77
744.92 211.72
752.66 219.75
757.61 214.9
766.98 215.31
764.96 222.73
762.37 227.7
755.58 228.33
748.57 226.06
743.82 220.95
737.25 218.6
730.62 217.39
725.39 222.69
720.64 228.35
723.58 236.15
733.54 238.38
737.05 246.26
733.67 252.67
733.5 259.6
739.73 259.35
743.89 253.89
752.06 252.96
753.62 245.1
753.9 237.74
762.72 236.04
763.08 243.85
760.84 251.21
758.94 258.53
751.53 262.03
745.21 263.52
743.17 269.82
741.73 276.75
738.71 283.22
731.61 281.17
731.97 289.05
726.26 294.32
720.27 293.55
715.55 290.9
709.73 289.86
707.07 295.09
700.92 292.81
695.77 294.52
690.32 296.27
690.03 289.79
694.94 288.32
696.95 283.53
702.74 286.27
708.2 283.56
715.4 282.89
723.39 284.82
734.93 265.99
733.79 272.73
727.3 276.6
721.8 274.51
715.83 275.92
674.62 270.79
661.95 286.04
668.8 285.08
670.06 290.77
678.67 287.17
676.62 291.82
674.89 297.75
680.55 303.56
682.85 297.2
684.86 291.74
683.92 285.45
688.7 283.12
692.86 278.29
700.85 277.68
707.64 277.04
710.67 270.28
703.89 268.69
697.1 271.14
689.8 271.35
684.58 275.85
679.85 279.21
674.47 281.22
669.58 277.6
664.04 278.73
659.4 275.95
664.38 270.46
666.65 263.86
670.46 255.69
678.12 261.34
681.97 267.84
687.94 263.53
694.55 263.11
700.73 262.32
707.77 261.77
714.11 261.5
718.67 266.83
726.37 267.51
727.18 259.19
720.94 257.65
718.05 251.56
710.08 252.79
703.0 254.28
696.19 254.37
688.07 255.97
681.18 252.3
685.32 243.36
692.82 245.32
702.65 242.4
702.25 232.43
693.02 235.67
696.6 222.64
705.49 210.12
694.04 206.92
721.4 169.98
721.44 146.85
709.93 149.75
698.63 150.92
687.25 154.91
676.87 159.95
666.45 157.08
662.49 166.11
651.44 164.68
648.01 182.4
646.12 191.44
654.01 287.33
655.86 281.93
653.49 276.07
654.14 268.99
654.22 260.18
644.24 261.17
636.22 259.35
628.38 264.21
627.02 256.9
618.7 253.03
619.08 261.19
615.9 268.09
607.07 266.35
609.55 258.11
604.3 251.06
596.57 250.13
599.04 259.1
597.73 267.05
592.84 273.63
584.79 278.14
584.53 269.79
589.46 262.78
588.92 253.97
589.95 242.79
584.61 234.59
575.72 240.67
572.11 230.93
577.12 222.2
584.48 226.09
594.99 214.72
592.85 222.9
594.78 232.94
604.41 229.45
604.95 220.84
606.85 212.62
601.63 207.26
596.72 200.49
589.9 205.7
583.46 213.46
573.78 213.13
564.94 211.27
557.86 204.63
549.32 199.48
549.57 191.06
545.06 184.23
537.78 188.17
542.55 195.12
532.14 208.72
545.61 212.55
541.23 204.88
536.64 199.17
529.33 198.87
522.8 204.95
524.66 213.72
518.49 211.4
512.81 212.68
504.83 210.67
499.84 202.9
496.11 192.79
482.63 198.63
486.85 210.45
494.07 214.66
500.99 220.39
493.01 224.89
492.99 233.83
485.86 238.95
477.29 243.87
475.81 257.58
486.63 263.32
490.22 251.94
503.0 245.38
500.24 256.07
508.64 260.36
515.43 254.29
518.42 245.19
512.94 237.66
502.35 231.84
508.61 225.9
509.07 218.83
517.77 221.33
522.19 232.14
529.2 240.32
530.6 248.98
529.11 258.33
522.69 264.22
524.36 272.88
514.14 268.77
512.22 277.66
513.21 287.73
505.14 286.4
499.76 279.22
500.79 268.39
488.96 273.32
487.25 284.01
494.5 289.71
498.92 297.57
506.29 296.05
513.28 295.49
520.18 298.4
521.68 291.1
521.18 282.93
529.18 278.31
535.99 279.72
543.59 277.19
547.25 268.56
536.55 267.63
537.39 234.83
531.93 228.35
529.7 221.12
539.37 222.01
547.86 221.49
555.94 224.94
548.79 233.1
544.19 242.88
542.45 253.85
555.04 249.39
562.74 242.29
560.88 232.54
565.9 221.62
555.85 215.08
571.36 178.63
580.51 171.48
589.3 165.27
582.16 160.51
580.29 149.9
582.0 140.7
569.97 136.35
559.51 132.15
552.31 140.92
543.86 136.98
536.77 142.57
530.83 145.01
524.65 145.7
517.24 146.66
516.82 137.87
511.73 131.11
526.05 135.95
535.17 132.59
531.46 122.42
521.15 118.24
508.92 113.65
498.47 121.7
535.37 165.05
545.57 165.36
541.8 176.15
531.28 177.11
529.93 187.21
521.97 189.67
519.25 196.93
511.83 202.02
508.9 189.23
500.35 175.45
484.63 178.3
476.22 172.0
471.09 163.8
478.76 152.15
486.84 163.17
498.55 163.84
498.85 152.49
489.51 147.13
481.55 134.01
494.76 134.78
504.25 141.13
509.98 150.77
510.04 162.0
